Datetime,PSAR_Indicator,PSAR_Val,SMBA_Indicator,SMBA_period1,SMBA_period2,OLS_Indicator,OLS_Val
2013-07-22 11:45:00,1,0.9820867007988485,1,0.9969981982803258,0.9859268478588814,1,0.003373259256255103
2013-07-22 12:15:00,1,0.9861151798881894,1,0.9996009745075554,0.9882933160318336,1,0.0034123971993890554
2013-07-22 12:45:00,1,0.9896602414868094,1,1.0011691567031364,0.9900267678171745,1,0.003112082824711481
2013-07-22 13:15:00,1,0.992779895693595,1,1.003084090269566,0.9918929102287584,1,0.002703599804049473
2013-07-22 13:45:00,1,0.9955251913955663,1,1.0044806286867247,0.99348771927682,1,0.002754602399235856
2013-07-22 14:15:00,1,0.997941051613301,1,1.0057031142448212,0.9949501949719174,1,0.0026083744148494912
2013-07-22 14:45:00,1,1.0000670086049077,1,1.0086820174557478,0.9974235196954786,1,0.0026270188680747133
2013-07-22 15:15:00,1,1.0033489717258506,1,1.0098609829308485,0.9989746875790174,1,0.002265840369232113
2013-07-23 09:45:00,1,1.0061714600098615,1,1.0133839923781827,1.0016401164992061,1,0.0021308606913370133
2013-07-23 10:15:00,1,1.0102433399940207,1,1.014992291030492,1.003426904927227,1,0.0017336259771662873
2013-07-23 10:45:00,1,1.0136637191807145,1,1.0155557733669245,1.0046775986008554,1,0.0010511773545665419
2013-07-23 11:15:00,1,1.0165368376975374,1,1.0171896042476587,1.0064489318599918,1,0.00113407583254323
2013-07-23 11:45:00,1,1.0182460112335805,1,1.0185596409318185,1.007987851857175,1,0.0013325391032383298
2013-07-23 12:15:00,1,1.020273788129813,1,1.0194600114790142,1.0092564531667831,1,0.0013382402996791323
2013-07-23 12:45:00,-1,1.0316207099108574,1,1.0200157363002667,1.0103400924184323,1,0.0012665901281937483
2013-07-23 13:15:00,-1,1.0314144806860917,1,1.0195227900030233,1.0108063468062716,1,0.0009648889760035924
2013-07-23 13:45:00,-1,1.0306254252371596,1,1.016960948353762,1.0101976858443007,1,0.00046749810814359277
2013-07-23 14:15:00,-1,1.0291190082466617,1,1.0157493567971354,1.010118659026618,-1,-1.8490366834116626e-06
2013-07-23 14:45:00,-1,1.0277029762755936,1,1.0152354427842318,1.0104191995449885,-1,-0.00030955955809493745
2013-07-23 15:15:00,-1,1.0263719062227896,1,1.0156588074709874,1.011120856481187,-1,-0.0005155730619142753
2013-07-24 09:45:00,1,1.0055184753955275,1,1.0199019718976057,1.013779488279776,-1,-0.0002291264623629163
2013-07-24 10:15:00,1,1.0061820330266775,1,1.023964447018666,1.0165716529183566,1,0.00040925345261353703
2013-07-24 10:45:00,1,1.0076292962272888,1,1.0263579952022224,1.0186303919481736,1,0.0006312919410231543
2013-07-24 11:15:00,1,1.0090186688998757,1,1.027305544543141,1.0199417122007792,1,0.0010115771522618308
2013-07-24 11:45:00,1,1.010352466665559,1,1.0284859328155642,1.0212013377123534,1,0.0012627379684364787
